Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-02-13 00:00:00-05:00,27.255884777909934,28.212230678844822,27.20607390801307,27.803791046142578,50164000,0.0,0.0
2013-02-14 00:00:00-05:00,27.913375170120208,28.521052628080053,27.90341299538768,28.39154815673828,35615800,0.0,0.0
2013-02-15 00:00:00-05:00,28.4114703618046,28.640594663087604,27.983106381090042,28.212230682373047,33109300,0.0,0.0
2013-02-19 00:00:00-05:00,28.122573070190533,28.969338859251494,28.012992956375875,28.819910049438477,49396400,0.0,0.0
2013-02-20 00:00:00-05:00,28.809948434169122,28.939452898494523,28.222193457427526,28.35169792175293,42098200,0.0,0.0
2013-02-21 00:00:00-05:00,28.17238204719524,28.441353126749465,27.046681162056498,27.17618751525879,49642300,0.0,0.0
2013-02-22 00:00:00-05:00,27.514895211596794,27.524855485344766,26.717938405342508,27.026758193969727,36350200,0.0,0.0
2013-02-25 00:00:00-05:00,27.05664532609379,27.534818280583448,27.04668315203062,27.166227340698242,34652000,0.0,0.0
2013-02-26 00:00:00-05:00,27.25588579329873,27.355503736622808,26.598397486889375,27.285770416259766,31611700,0.0,0.0
2013-02-27 00:00:00-05:00,27.235962505901114,27.235962505901114,26.52866330017793,26.767751693725586,44319700,0.0,0.0
2013-02-28 00:00:00-05:00,26.737863537968924,27.19611214744349,26.239766231971128,27.146303176879883,83027800,0.0,0.0
2013-03-01 00:00:00-05:00,26.947060549960852,28.012990264398812,26.707974097217548,27.674283981323242,54064800,0.0,0.0
2013-03-04 00:00:00-05:00,27.654364003028213,27.953221641137002,27.33558201568803,27.61451530456543,32400700,0.0,0.0
2013-03-05 00:00:00-05:00,27.773904334080893,28.072763851145034,27.10645388275515,27.41527557373047,40622200,0.0,0.0
2013-03-06 00:00:00-05:00,27.993070979153476,28.02295560359281,27.245924966721038,27.345544815063477,33532600,0.0,0.0
2013-03-07 00:00:00-05:00,27.46508424431931,28.570860835251764,27.365464406382,28.471240997314453,74540200,0.0,0.0
2013-03-08 00:00:00-05:00,28.32181415646864,28.36166095435539,27.6244771425908,27.853601455688477,44198900,0.0,0.0
2013-03-11 00:00:00-04:00,27.90341255341458,28.531014350898648,27.72409721125041,28.032917022705078,35642100,0.0,0.0
2013-03-12 00:00:00-04:00,27.993069302605985,28.212231435760945,27.494971990816165,27.724096298217773,27569600,0.0,0.0
2013-03-13 00:00:00-04:00,27.514895687811393,27.544780309753282,26.817558707781018,26.97694969177246,39619500,0.0,0.0
2013-03-14 00:00:00-04:00,26.996874416292133,27.32561856287045,26.727901414521572,26.937103271484375,27646400,0.0,0.0
2013-03-15 00:00:00-04:00,26.927140906365707,26.957025528512425,26.458928225102635,26.548585891723633,31597400,0.0,0.0
2013-03-18 00:00:00-04:00,26.269652201651724,26.688054005890343,25.681897240933417,26.38919448852539,26653700,0.0,0.0
2013-03-19 00:00:00-04:00,26.42904262530113,26.797633552138937,26.110258766835262,26.448965072631836,25254200,0.0,0.0
2013-03-20 00:00:00-04:00,26.578474097664447,26.588436272374583,25.681899274748336,25.761594772338867,44006500,0.0,0.0
2013-03-21 00:00:00-04:00,25.562352392861964,26.01064070727032,25.462732556316734,25.642047882080078,24336100,0.0,0.0
2013-03-22 00:00:00-04:00,25.701821028512743,25.911022891582874,25.532467863204733,25.63208770751953,18456300,0.0,0.0
2013-03-25 00:00:00-04:00,25.652011934097878,25.701820905972554,24.984561450488606,25.03437042236328,39199000,0.0,0.0
2013-03-26 00:00:00-04:00,24.984558809699216,25.383036242850263,24.93474984308919,25.114063262939453,26957200,0.0,0.0
2013-03-27 00:00:00-04:00,24.904864682059095,26.179994437813058,24.625929513587494,25.9907169342041,52297400,0.0,0.0
2013-03-28 00:00:00-04:00,25.990715926712515,26.070411414602212,25.42288533798714,25.482656478881836,28585700,0.0,0.0
2013-04-01 00:00:00-04:00,25.5324659133011,25.791476728702836,25.183799334962558,25.43284797668457,22249300,0.0,0.0
2013-04-02 00:00:00-04:00,25.671933541849878,26.020602008016166,25.203720895821622,25.323265075683594,35153300,0.0,0.0
2013-04-03 00:00:00-04:00,25.731708404831338,26.28957689136067,25.602203932992413,26.150110244750977,48195200,0.0,0.0
2013-04-04 00:00:00-04:00,26.518701178390195,27.1263785943991,26.010641702648364,26.96698760986328,82016800,0.0,0.0
2013-04-05 00:00:00-04:00,26.757788476316463,27.694210064177987,26.50873981782533,27.285770416259766,64566600,0.0,0.0
2013-04-08 00:00:00-04:00,27.086531941510476,27.096494115607936,26.528661592595363,26.747825622558594,27256000,0.0,0.0
2013-04-09 00:00:00-04:00,26.47885122669613,26.787671007080053,26.319460249717956,26.488813400268555,21311100,0.0,0.0
2013-04-10 00:00:00-04:00,26.907215647025666,27.73405706668226,26.797633635957446,27.465084075927734,45949400,0.0,0.0
2013-04-11 00:00:00-04:00,27.3754279356995,27.99306944142151,27.14630362716168,27.913373947143555,33368500,0.0,0.0
2013-04-12 00:00:00-04:00,27.8934496565415,27.8934496565415,27.13634150928166,27.295732498168945,28697400,0.0,0.0
2013-04-15 00:00:00-04:00,27.056644657825366,27.375426619611584,26.25968975335982,26.41908073425293,30275400,0.0,0.0
2013-04-16 00:00:00-04:00,26.70797817581398,27.006837712449855,26.299538519159746,26.81756019592285,27365900,0.0,0.0
2013-04-17 00:00:00-04:00,26.548584167420668,27.096492305639625,26.28957335845921,26.52865982055664,26440600,0.0,0.0
2013-04-18 00:00:00-04:00,26.71793842309875,26.71793842309875,25.054293392796886,25.592239379882812,39059000,0.0,0.0
2013-04-19 00:00:00-04:00,25.522507588854694,25.86121201938023,25.233610230350823,25.63208770751953,20380900,0.0,0.0
2013-04-22 00:00:00-04:00,25.711780974242558,26.25968912043574,25.60220086507618,25.871171951293945,25687600,0.0,0.0
2013-04-23 00:00:00-04:00,26.120222422901858,26.229804439846244,25.671935981029343,25.881135940551758,25191500,0.0,0.0
2013-04-24 00:00:00-04:00,25.831325769565304,26.29953653824426,25.70181941008386,26.01064109802246,19729900,0.0,0.0
2013-04-25 00:00:00-04:00,25.970792120556982,26.299536252459333,25.901058804712594,26.040525436401367,17150000,0.0,0.0
2013-04-26 00:00:00-04:00,26.498776970393415,27.514895927249057,26.498776970393415,26.747825622558594,33018000,0.0,0.0
2013-04-29 00:00:00-04:00,27.056646118235367,27.3056947768348,26.757788487952233,26.877330780029297,29201100,0.0,0.0
2013-04-30 00:00:00-04:00,27.02675798663232,27.744019296767696,26.907215701669994,27.664323806762695,36245700,0.0,0.0
2013-05-01 00:00:00-04:00,27.744020560503472,27.813753879922896,27.20607455339858,27.325618743896484,64567600,0.0,0.0
2013-05-02 00:00:00-04:00,27.90341057929812,28.909567339076197,27.87352405768834,28.859756469726562,104257000,0.0,0.0
2013-05-03 00:00:00-04:00,28.929490146168394,28.959374766096282,28.042875719865567,28.202266693115234,58506400,0.0,0.0
2013-05-06 00:00:00-04:00,28.222192179482867,28.35169663794411,27.375426412342893,27.465084075927734,43939400,0.0,0.0
2013-05-07 00:00:00-04:00,27.445160323326537,27.744019841784002,26.74782524710659,26.78767204284668,41259100,0.0,0.0
2013-05-08 00:00:00-04:00,26.77770964659186,27.196111448886594,26.548585347739845,27.01679801940918,34654900,0.0,0.0
2013-05-09 00:00:00-04:00,26.976950067992735,27.445160852485966,26.74782576282097,26.937103271484375,33457200,0.0,0.0
2013-05-10 00:00:00-04:00,27.03671879954349,27.1961097715308,26.468888224327415,26.57847023010254,30847100,0.0,0.0
2013-05-13 00:00:00-04:00,26.498777244689638,27.22599886051794,26.429043925376025,26.717939376831055,29068800,0.0,0.0
2013-05-14 00:00:00-04:00,26.78767227723788,27.176189464623054,26.71793895901476,26.96698760986328,24930300,0.0,0.0
2013-05-15 00:00:00-04:00,26.81755936532553,26.887292685020288,26.299537704606667,26.498777389526367,30299800,0.0,0.0
2013-05-16 00:00:00-04:00,26.37923183503403,26.44896515112433,25.80143905874111,26.030563354492188,35499100,0.0,0.0
2013-05-17 00:00:00-04:00,26.29953906613144,26.498778761365767,26.10030127098767,26.150110244750977,29462700,0.0,0.0
2013-05-20 00:00:00-04:00,26.080375774770843,26.09033794910361,25.592240633008185,25.66197395324707,42402900,0.0,0.0
2013-05-21 00:00:00-04:00,25.77155690993436,25.980756878274274,25.492621718723935,25.562355041503906,26261300,0.0,0.0
2013-05-22 00:00:00-04:00,25.552389862908107,25.75162953322046,24.825168296421552,25.064254760742188,45314500,0.0,0.0
2013-05-23 00:00:00-04:00,24.70562691560826,25.432850464645632,24.675742291735986,24.964637756347656,37663100,0.0,0.0
2013-05-24 00:00:00-04:00,24.874979459847893,24.874979459847893,23.98836683887991,24.217491149902344,58727900,0.0,0.0
2013-05-28 00:00:00-04:00,24.446617418871387,24.446617418871387,23.828975904989953,24.008291244506836,50079700,0.0,0.0
2013-05-29 00:00:00-04:00,23.699471082975233,23.719393531441945,23.17148724675293,23.231258392333984,64237800,0.0,0.0
2013-05-30 00:00:00-04:00,24.038175482225608,24.685703509006323,23.83893769713885,24.45657730102539,60733200,0.0,0.0
2013-05-31 00:00:00-04:00,24.536272756237057,24.855056632034056,24.177643983612427,24.257339477539062,35925000,0.0,0.0
2013-06-03 00:00:00-04:00,24.177642903573002,24.227451872518213,23.619772570916723,23.759241104125977,35733800,0.0,0.0
2013-06-04 00:00:00-04:00,23.799089071739225,23.838937768930858,23.231258437391713,23.430498123168945,34760800,0.0,0.0
2013-06-05 00:00:00-04:00,23.261143073435917,23.61977181861778,22.703274658638335,22.812854766845703,53819700,0.0,0.0
2013-06-06 00:00:00-04:00,22.902513688285854,23.00213352857491,22.583731719433207,22.88258934020996,31260700,0.0,0.0
2013-06-07 00:00:00-04:00,22.942363219808666,23.31095417218167,22.773010055177956,23.201374053955078,38699200,0.0,0.0
2013-06-10 00:00:00-04:00,23.968440420952884,24.506386391791256,23.898707106234646,24.23741340637207,58393000,0.0,0.0
2013-06-11 00:00:00-04:00,23.93855857849121,24.257340568535266,23.908672054390628,23.93855857849121,29885900,0.0,0.0
2013-06-12 00:00:00-04:00,24.068061646408246,24.16768148751249,23.490268848112155,23.679546356201172,26445800,0.0,0.0
2013-06-13 00:00:00-04:00,23.62973585428955,23.739317871223026,23.18144941246166,23.639698028564453,31189300,0.0,0.0
2013-06-14 00:00:00-04:00,23.470345794229754,23.799089957940232,23.171488154525875,23.54007911682129,30677100,0.0,0.0
2013-06-17 00:00:00-04:00,23.819012575931648,24.15771888969125,23.659621592996587,23.9285945892334,33664500,0.0,0.0
2013-06-18 00:00:00-04:00,23.998329940870597,24.59604712758518,23.988367766081456,24.11787223815918,36709100,0.0,0.0
2013-06-19 00:00:00-04:00,24.10791103163841,25.094143496556732,24.008291187688073,24.217491149902344,31790600,0.0,0.0
2013-06-20 00:00:00-04:00,24.187606540885817,24.655817337607818,23.560002853696037,23.809051513671875,42765600,0.0,0.0
2013-06-21 00:00:00-04:00,24.49642619054221,24.606008208259606,23.958480176391877,24.436655044555664,45833900,0.0,0.0
2013-06-24 00:00:00-04:00,23.858863923709297,24.018254924361244,23.29103134628481,23.848901748657227,40626000,0.0,0.0
2013-06-25 00:00:00-04:00,24.04813664619446,24.337033987555355,23.948518707881412,24.157718658447266,24713200,0.0,0.0
2013-06-26 00:00:00-04:00,24.416728390092523,24.556195017587555,23.89870677355341,24.06805992126465,29890300,0.0,0.0
2013-06-27 00:00:00-04:00,24.14775836816816,24.745475545121387,24.117871844288814,24.566160202026367,34694100,0.0,0.0
2013-06-28 00:00:00-04:00,24.58608439831325,24.884942034885214,24.32707355990864,24.785322189331055,96778900,0.0,0.0
2013-07-01 00:00:00-04:00,24.874978600746292,24.96463626719606,24.526312009097655,24.715587615966797,20582200,0.0,0.0
2013-07-02 00:00:00-04:00,24.60600740801743,24.675740726082264,24.207528047491962,24.317110061645508,18394100,0.0,0.0
2013-07-03 00:00:00-04:00,24.12783531541415,24.615970497796706,24.058101989372446,24.426694869995117,10404400,0.0,0.0
2013-07-05 00:00:00-04:00,24.556194988670384,24.566157162064055,24.10790858649698,24.27726173400879,20229500,0.0,0.0
2013-07-08 00:00:00-04:00,24.37688032921039,24.944712827515474,24.32707136098081,24.615966796875,27064600,0.0,0.0
2013-07-09 00:00:00-04:00,24.97459606268098,25.392997832901266,24.934749270326314,25.38303565979004,30387900,0.0,0.0
2013-07-10 00:00:00-04:00,25.482658241700054,25.731706896095126,25.373076225737282,25.701820373535156,26721800,0.0,0.0
2013-07-11 00:00:00-04:00,25.861211267527,25.90105996413061,25.353153686464022,25.711782455444336,26777400,0.0,0.0
2013-07-12 00:00:00-04:00,25.642048212902793,25.83132571477167,25.452770711033917,25.8114013671875,16537900,0.0,0.0
2013-07-15 00:00:00-04:00,25.83132609562763,26.32942339203359,25.55239092560775,26.179994583129883,24234000,0.0,0.0
2013-07-16 00:00:00-04:00,26.289574319902,26.64820497620887,25.911021216092813,26.21984100341797,30817600,0.0,0.0
2013-07-17 00:00:00-04:00,26.26965261787202,26.678092254660815,26.199917399318696,26.548585891723633,21518500,0.0,0.0
2013-07-18 00:00:00-04:00,26.64820630547011,26.66813065405666,26.020604525717534,26.08037567138672,24806900,0.0,0.0
2013-07-19 00:00:00-04:00,25.721743978158763,26.01064132094693,25.50258185266078,25.78151512145996,46539700,0.0,0.0
2013-07-22 00:00:00-04:00,25.89109555955284,26.030562185470046,25.62212258092086,25.95086669921875,27526300,0.0,0.0
2013-07-23 00:00:00-04:00,26.000678733362264,26.199916507893064,25.871172374831406,26.030563354492188,28221600,0.0,0.0
2013-07-24 00:00:00-04:00,26.219843043019,26.429044908834953,25.950870029865854,26.409120559692383,82635600,0.0,0.0
2013-07-25 00:00:00-04:00,33.412368755433896,34.74726970977098,32.62537408679302,34.229248046875,365457900,0.0,0.0
2013-07-26 00:00:00-04:00,33.641488720807644,34.597834528758256,33.43228878785228,33.88057327270508,136028900,0.0,0.0
2013-07-29 00:00:00-04:00,33.94034843231191,35.49441331750842,33.88057539051104,35.29517364501953,124718800,0.0,0.0
2013-07-30 00:00:00-04:00,35.51433643831777,37.81554336556119,35.185590420036974,37.48680114746094,173582800,0.0,0.0
2013-07-31 00:00:00-04:00,37.81554732164286,38.164217722978776,36.19175280748576,36.65996170043945,154828700,0.0,0.0
2013-08-01 00:00:00-04:00,37.15805641646325,38.14429070529167,36.779501418711064,37.34733581542969,106066500,0.0,0.0
2013-08-02 00:00:00-04:00,37.51669325229583,38.34353669947291,37.35730224804475,37.905208587646484,73058500,0.0,0.0
2013-08-05 00:00:00-04:00,38.28376059208984,39.1703732199804,38.104445251597255,39.04086685180664,79994800,0.0,0.0
2013-08-06 00:00:00-04:00,38.96117158553449,39.100638222119485,37.795621922309756,38.40330123901367,63950800,0.0,0.0
2013-08-07 00:00:00-04:00,38.46307132556983,38.79181354364297,37.55653445729831,38.72208023071289,68854800,0.0,0.0
2013-08-08 00:00:00-04:00,38.981099907664984,39.04086915790568,38.28376285346748,38.39334487915039,41301000,0.0,0.0
2013-08-09 00:00:00-04:00,38.443150404312306,38.59258111686576,37.86535570263188,38.353492736816406,43532300,0.0,0.0
2013-08-12 00:00:00-04:00,38.05463391033322,38.35349152582297,37.955012171716135,38.07455825805664,31161000,0.0,0.0
2013-08-13 00:00:00-04:00,38.09448228745139,38.17417587749836,36.63007504355369,36.87912368774414,65379200,0.0,0.0
2013-08-14 00:00:00-04:00,36.68984770511939,37.4071052088147,36.480643958035095,36.51053237915039,48423900,0.0,0.0
2013-08-15 00:00:00-04:00,36.22163966526875,36.928936985641116,35.882933317456725,36.42087936401367,56521100,0.0,0.0
2013-08-16 00:00:00-04:00,36.8293179727424,37.347339654446465,36.75958465022273,36.938899993896484,45840800,0.0,0.0
2013-08-19 00:00:00-04:00,37.28755983916821,38.13432363047412,36.99866252677241,37.666114807128906,57609600,0.0,0.0
2013-08-20 00:00:00-04:00,38.20406286061633,38.43319097159588,37.54657455131315,38.26383590698242,57995200,0.0,0.0
2013-08-21 00:00:00-04:00,38.233952124829216,38.7021610310283,38.00482780899114,38.17417907714844,46116900,0.0,0.0
2013-08-22 00:00:00-04:00,38.22398590620987,38.60254091992688,38.194101284136174,38.40330123901367,21931200,0.0,0.0
2013-08-23 00:00:00-04:00,38.85159369211808,40.47539213355736,38.78186036642878,40.395694732666016,86442300,0.0,0.0
2013-08-26 00:00:00-04:00,40.744361586153175,41.78040110556395,40.465424507690244,41.18268585205078,94162400,0.0,0.0
2013-08-27 00:00:00-04:00,40.5251942357587,41.04321585314976,39.26998698587788,39.48915100097656,72695100,0.0,0.0
2013-08-28 00:00:00-04:00,39.807939701726724,40.69455238564606,39.72824610101662,40.395694732666016,57918200,0.0,0.0
2013-08-29 00:00:00-04:00,40.73439806056034,41.621010678626874,40.644740391307494,41.1229133605957,58303400,0.0,0.0
2013-08-30 00:00:00-04:00,41.86009509451051,42.09917965639599,40.90374924660742,41.13287353515625,67735100,0.0,0.0
2013-09-03 00:00:00-04:00,41.68078203468201,41.99956400128074,41.35203599402537,41.71066665649414,48774900,0.0,0.0
2013-09-04 00:00:00-04:00,41.850134132242694,42.00952511874276,41.28230350532492,41.621009826660156,42581900,0.0,0.0
2013-09-05 00:00:00-04:00,41.63097335045316,42.60724360487993,41.61104900238149,42.49766159057617,50035400,0.0,0.0
2013-09-06 00:00:00-04:00,42.92602877534248,44.440245140101034,42.23865581641531,43.78275680541992,117535700,0.0,0.0
2013-09-09 00:00:00-04:00,44.19119177927434,44.61955574883514,43.53370351439649,43.87240982055664,75794700,0.0,0.0
2013-09-10 00:00:00-04:00,44.07164975259553,44.091570299973796,43.06549110186049,43.43408203125,54540300,0.0,0.0
2013-09-11 00:00:00-04:00,43.22488392538972,44.91841553831393,42.94595064803075,44.86860656738281,72328300,0.0,0.0
2013-09-12 00:00:00-04:00,45.356738666938774,45.446396332441935,44.48009015999763,44.579708099365234,68072300,0.0,0.0
2013-09-13 00:00:00-04:00,44.86860572723979,44.908454423310886,43.76282911244203,44.14138412475586,52765300,0.0,0.0
2013-09-16 00:00:00-04:00,44.67931981824687,44.768977471267426,42.268531059530005,42.34822463989258,70424200,0.0,0.0
2013-09-17 00:00:00-04:00,42.338274651433835,45.26708569455015,42.26854132661067,44.898494720458984,91934600,0.0,0.0
2013-09-18 00:00:00-04:00,44.66936512340375,45.29696877291332,44.23104087622764,45.05788040161133,79317000,0.0,0.0
2013-09-19 00:00:00-04:00,45.33681433249212,45.874760325670835,45.05788106203536,45.80502700805664,63972400,0.0,0.0
2013-09-20 00:00:00-04:00,46.14373452786535,47.41886242633264,45.56594362394019,47.30928421020508,115508400,0.0,0.0
2013-09-23 00:00:00-04:00,47.10008324080843,47.369056260352885,46.11385263599324,47.01042556762695,75177000,0.0,0.0
2013-09-24 00:00:00-04:00,48.32539805819105,49.47102336077854,47.97673147054135,48.265628814697266,136716100,0.0,0.0
2013-09-25 00:00:00-04:00,49.04266142605092,49.3514831309725,48.275591101063206,49.271785736083984,87879700,0.0,0.0
2013-09-26 00:00:00-04:00,49.819690984745435,50.40744595913873,49.31163340357605,50.198246002197266,98220100,0.0,0.0
2013-09-27 00:00:00-04:00,50.098631533296384,51.08486214162446,49.67026751547917,51.04501724243164,81410500,0.0,0.0
2013-09-30 00:00:00-04:00,49.949195028528486,51.40363818567885,49.61048872342135,50.03885269165039,100095000,0.0,0.0
2013-10-01 00:00:00-04:00,49.77984202620811,50.83580579899068,49.26182041306661,50.228126525878906,98114000,0.0,0.0
2013-10-02 00:00:00-04:00,49.939238093472696,50.90554430485213,49.75992275524126,50.08866500854492,62834000,0.0,0.0
2013-10-03 00:00:00-04:00,50.27794321714659,50.52699186981693,48.8733089680931,48.99285125732422,82045000,0.0,0.0
2013-10-04 00:00:00-04:00,49.58060422901432,50.965314073958275,49.38136455488136,50.84577178955078,74447000,0.0,0.0
2013-10-07 00:00:00-04:00,50.53695494214862,51.09482532308539,50.208212678514876,50.327754974365234,57204000,0.0,0.0
2013-10-08 00:00:00-04:00,50.40744568513183,50.40744568513183,46.900844006320256,46.96061325073242,136081000,0.0,0.0
2013-10-09 00:00:00-04:00,47.199701256743005,47.65794986113351,45.08776596661307,46.59202194213867,147297000,0.0,0.0
2013-10-10 00:00:00-04:00,47.68783612622293,49.49094978412295,47.64799122894974,48.863346099853516,99774000,0.0,0.0
2013-10-11 00:00:00-04:00,48.992848090837576,49.6802209597166,48.60433282581115,48.92311477661133,58428000,0.0,0.0
2013-10-14 00:00:00-04:00,48.126163727781,49.441140329476006,47.727684357493644,49.32159423828125,68781000,0.0,0.0
2013-10-15 00:00:00-04:00,49.79977110329976,50.80592600504557,48.9928520869192,49.3116340637207,81167000,0.0,0.0
2013-10-16 00:00:00-04:00,49.849580039189355,51.04501435143528,49.710113399460504,50.94539260864258,64678000,0.0,0.0
2013-10-17 00:00:00-04:00,50.92546596055415,52.02128228070691,50.75611470572497,52.01131820678711,71522000,0.0,0.0
2013-10-18 00:00:00-04:00,53.97381936748166,54.62134732519236,53.39602472211759,54.013668060302734,88260000,0.0,0.0
2013-10-21 00:00:00-04:00,54.47192007933481,54.60142643912045,53.30637044162551,53.645076751708984,58235000,0.0,0.0
2013-10-22 00:00:00-04:00,54.12325683181837,54.55161703256562,52.0013611760786,52.47953414916992,83204000,0.0,0.0
2013-10-23 00:00:00-04:00,51.55307248865403,52.05116980738499,50.93543287747831,51.7025032043457,57207000,0.0,0.0
2013-10-24 00:00:00-04:00,52.18067485376431,52.63892346335642,51.39368019804252,52.25040817260742,46775000,0.0,0.0
2013-10-25 00:00:00-04:00,52.97763064347994,53.037403689250375,51.682578386567926,51.75231170654297,45085000,0.0,0.0
2013-10-28 00:00:00-04:00,51.343868943718036,51.50325992258136,49.42121312357762,50.03885269165039,73472000,0.0,0.0
2013-10-29 00:00:00-04:00,50.53695396313504,50.59672700999282,49.06258634227223,49.21201705932617,102143000,0.0,0.0
2013-10-30 00:00:00-04:00,49.809728248927804,50.01892819552994,48.56448504270461,48.82349395751953,127073000,0.0,0.0
2013-10-31 00:00:00-04:00,46.98053942747195,51.802121673726,46.3230511120819,50.0189323425293,248809000,0.0,0.0
2013-11-01 00:00:00-04:00,50.656492908092694,51.891775860229735,49.530795768041386,49.5606803894043,95033000,0.0,0.0
2013-11-04 00:00:00-05:00,49.182124300568645,49.56067929693755,47.83726316635215,48.036502838134766,80371000,0.0,0.0
2013-11-05 00:00:00-05:00,47.60814037816544,49.98904484073772,47.32920330878378,49.9193115234375,76835000,0.0,0.0
2013-11-06 00:00:00-05:00,50.068740026857064,50.258019437142316,48.52463912287908,48.93307876586914,67889000,0.0,0.0
2013-11-07 00:00:00-05:00,49.05262017052127,49.680219986260056,47.12000035646062,47.37901306152344,97128000,0.0,0.0
2013-11-08 00:00:00-05:00,47.62806963597913,48.46487333002879,47.07019923988564,47.3491325378418,70731000,0.0,0.0
2013-11-11 00:00:00-05:00,46.860996453884425,47.34912969601061,45.55598011643553,46.024192810058594,80910000,0.0,0.0
2013-11-12 00:00:00-05:00,45.824949347433886,47.18973481829601,45.655598097845285,46.4326286315918,68196000,0.0,0.0
2013-11-13 00:00:00-05:00,46.05407330241612,48.55452373537728,45.884722054062095,48.524635314941406,79245000,0.0,0.0
2013-11-14 00:00:00-05:00,48.5146762713391,49.38136448233642,47.84722393400134,48.80357360839844,75117000,0.0,0.0
2013-11-15 00:00:00-05:00,48.9231156941258,49.29170661911727,48.5246363480621,48.82349395751953,42453000,0.0,0.0
2013-11-18 00:00:00-05:00,48.28555470422093,48.65414565153029,45.625713078582905,45.655601501464844,85910000,0.0,0.0
2013-11-19 00:00:00-05:00,46.083960565709376,46.82114624245742,45.54601836935899,46.1835823059082,75602000,0.0,0.0
2013-11-20 00:00:00-05:00,46.432630301573084,47.3690518451564,46.13377268555124,46.25331497192383,53933000,0.0,0.0
2013-11-21 00:00:00-05:00,46.81118662648905,47.27939551137164,46.5123252018727,46.52228927612305,34886000,0.0,0.0
2013-11-22 00:00:00-05:00,46.860996164341955,47.090120472521534,45.78510414313601,46.0540771484375,40545000,0.0,0.0
2013-11-25 00:00:00-05:00,46.183581330411045,46.47247867061428,43.87241020914668,44.64944076538086,82565000,0.0,0.0
